;note_num;note_name
27712;0.0;c'
27713;11.0;b'
27714;9.0;a'
27715;9.0;a'
27716;15.0;dis''
27717;25.0;cis'''
27718;8.0;gis'
27719;24.0;c'''
27720;24.0;c'''
27721;22.0;as''
27722;22.0;as''
27723;13.0;cis''
27724;25.0;cis'''
27725;7.0;g'
27726;11.0;b'
27727;8.0;gis'
27728;22.0;as''
27729;26.0;d'''
27730;22.0;as''
27731;16.0;e''
27732;34.0;as'''
27733;7.0;g'
27734;0.0;c'
27735;31.0;g'''
27736;28.0;e'''
27737;31.0;g'''
27738;14.0;d''
27739;21.0;a''
27740;28.0;e'''
27741;20.0;gis''
27742;13.0;cis''
27743;16.0;e''
27744;23.0;b''
27745;19.0;g''
27746;17.0;f''
27747;19.0;g''
27748;2.0;d'
27749;11.0;b'
27750;22.0;as''
27751;25.0;cis'''
27752;18.0;fis''
27753;16.0;e''
27754;16.0;e''
27755;29.0;f'''
27756;11.0;b'
27757;28.0;e'''
27758;19.0;g''
27759;4.0;e'
27760;28.0;e'''
27761;29.0;f'''
27762;30.0;fis'''
27763;3.0;dis'
27764;30.0;fis'''
27765;8.0;gis'
27766;12.0;c''
27767;1.0;cis'
27768;22.0;as''
27769;15.0;dis''
27770;0.0;c'
27771;16.0;e''
27772;16.0;e''
27773;13.0;cis''
27774;20.0;gis''
27775;20.0;gis''
27776;2.0;d'
27777;21.0;a''
27778;5.0;f'
27779;12.0;c''
27780;9.0;a'
27781;3.0;dis'
27782;16.0;e''
27783;33.0;a'''
27784;17.0;f''
27785;29.0;f'''
27786;11.0;b'
27787;33.0;a'''
27788;24.0;c'''
27789;17.0;f''
27790;28.0;e'''
27791;7.0;g'
27792;5.0;f'
27793;22.0;as''
27794;0.0;c'
27795;16.0;e''
27796;2.0;d'
27797;5.0;f'
27798;15.0;dis''
27799;31.0;g'''
27800;28.0;e'''
27801;3.0;dis'
27802;33.0;a'''
27803;15.0;dis''
27804;18.0;fis''
27805;16.0;e''
27806;11.0;b'
27807;29.0;f'''
27808;20.0;gis''
27809;32.0;gis'''
27810;15.0;dis''
27811;3.0;dis'
27812;34.0;as'''
27813;4.0;e'
27814;13.0;cis''
27815;24.0;c'''
27816;31.0;g'''
27817;20.0;gis''
27818;5.0;f'
27819;6.0;fis'
27820;30.0;fis'''
27821;24.0;c'''
27822;9.0;a'
27823;12.0;c''
27824;34.0;as'''
27825;20.0;gis''
27826;27.0;dis'''
27827;8.0;gis'
27828;27.0;dis'''
27829;14.0;d''
27830;30.0;fis'''
27831;2.0;d'
27832;24.0;c'''
27833;20.0;gis''
27834;19.0;g''
27835;27.0;dis'''
27836;4.0;e'
27837;4.0;e'
27838;33.0;a'''
27839;3.0;dis'
27840;32.0;gis'''
27841;4.0;e'
27842;31.0;g'''
27843;23.0;b''
27844;31.0;g'''
27845;22.0;as''
27846;33.0;a'''
27847;34.0;as'''
27848;19.0;g''
27849;26.0;d'''
27850;18.0;fis''
27851;9.0;a'
27852;19.0;g''
27853;26.0;d'''
27854;6.0;fis'
27855;9.0;a'
27856;1.0;cis'
27857;29.0;f'''
27858;10.0;as'
27859;34.0;as'''
27860;19.0;g''
27861;29.0;f'''
27862;26.0;d'''
27863;32.0;gis'''
27864;24.0;c'''
27865;26.0;d'''
27866;1.0;cis'
27867;30.0;fis'''
27868;22.0;as''
27869;3.0;dis'
27870;13.0;cis''
27871;9.0;a'
27872;34.0;as'''
27873;5.0;f'
27874;13.0;cis''
27875;5.0;f'
27876;27.0;dis'''
27877;30.0;fis'''
27878;11.0;b'
27879;17.0;f''
27880;9.0;a'
27881;29.0;f'''
27882;28.0;e'''
27883;16.0;e''
27884;15.0;dis''
27885;33.0;a'''
27886;16.0;e''
27887;4.0;e'
27888;1.0;cis'
27889;14.0;d''
27890;11.0;b'
27891;3.0;dis'
27892;3.0;dis'
27893;7.0;g'
27894;2.0;d'
27895;1.0;cis'
27896;1.0;cis'
27897;31.0;g'''
27898;7.0;g'
27899;14.0;d''
27900;0.0;c'
27901;13.0;cis''
27902;23.0;b''
27903;12.0;c''
27904;30.0;fis'''
27905;8.0;gis'
27906;19.0;g''
27907;4.0;e'
27908;2.0;d'
27909;34.0;as'''
27910;31.0;g'''
27911;14.0;d''
27912;12.0;c''
27913;20.0;gis''
27914;15.0;dis''
27915;9.0;a'
27916;7.0;g'
27917;17.0;f''
27918;32.0;gis'''
27919;16.0;e''
27920;11.0;b'
27921;15.0;dis''
27922;33.0;a'''
27923;28.0;e'''
27924;19.0;g''
27925;16.0;e''
27926;15.0;dis''
27927;1.0;cis'
27928;11.0;b'
27929;33.0;a'''
27930;28.0;e'''
27931;14.0;d''
27932;4.0;e'
27933;22.0;as''
27934;15.0;dis''
27935;18.0;fis''
27936;29.0;f'''
27937;4.0;e'
27938;13.0;cis''
27939;8.0;gis'
27940;30.0;fis'''
27941;12.0;c''
27942;12.0;c''
27943;20.0;gis''
27944;19.0;g''
27945;13.0;cis''
27946;19.0;g''
27947;9.0;a'
27948;24.0;c'''
27949;22.0;as''
27950;25.0;cis'''
27951;23.0;b''
27952;13.0;cis''
27953;4.0;e'
27954;17.0;f''
27955;4.0;e'
27956;10.0;as'
27957;26.0;d'''
27958;33.0;a'''
27959;31.0;g'''
27960;22.0;as''
27961;1.0;cis'
27962;12.0;c''
27963;26.0;d'''
27964;28.0;e'''
27965;18.0;fis''
27966;22.0;as''
27967;13.0;cis''
27968;1.0;cis'
27969;15.0;dis''
27970;25.0;cis'''
27971;15.0;dis''
27972;29.0;f'''
27973;10.0;as'
27974;22.0;as''
27975;12.0;c''
27976;14.0;d''
27977;24.0;c'''
27978;4.0;e'
27979;20.0;gis''
27980;16.0;e''
27981;25.0;cis'''
27982;13.0;cis''
27983;29.0;f'''
27984;1.0;cis'
27985;10.0;as'
27986;18.0;fis''
27987;18.0;fis''
27988;29.0;f'''
27989;7.0;g'
27990;27.0;dis'''
27991;5.0;f'
27992;1.0;cis'
27993;6.0;fis'
27994;20.0;gis''
27995;9.0;a'
27996;7.0;g'
27997;14.0;d''
27998;30.0;fis'''
27999;15.0;dis''
28000;13.0;cis''
28001;22.0;as''
28002;12.0;c''
28003;26.0;d'''
28004;8.0;gis'
28005;34.0;as'''
28006;27.0;dis'''
28007;2.0;d'
28008;15.0;dis''
28009;0.0;c'
28010;10.0;as'
28011;23.0;b''
28012;0.0;c'
28013;3.0;dis'
28014;22.0;as''
28015;7.0;g'
28016;25.0;cis'''
28017;17.0;f''
28018;6.0;fis'
28019;6.0;fis'
28020;10.0;as'
28021;12.0;c''
28022;12.0;c''
28023;8.0;gis'
28024;34.0;as'''
28025;7.0;g'
28026;10.0;as'
28027;24.0;c'''
28028;31.0;g'''
28029;1.0;cis'
28030;34.0;as'''
28031;11.0;b'
28032;17.0;f''
28033;17.0;f''
28034;1.0;cis'
28035;12.0;c''
28036;14.0;d''
28037;5.0;f'
28038;6.0;fis'
28039;29.0;f'''
28040;31.0;g'''
28041;4.0;e'
28042;9.0;a'
28043;11.0;b'
28044;0.0;c'
28045;17.0;f''
28046;23.0;b''
28047;15.0;dis''
28048;27.0;dis'''
28049;12.0;c''
28050;9.0;a'
28051;7.0;g'
28052;4.0;e'
28053;18.0;fis''
28054;21.0;a''
28055;32.0;gis'''
28056;28.0;e'''
28057;6.0;fis'
28058;23.0;b''
28059;6.0;fis'
28060;30.0;fis'''
28061;5.0;f'
28062;21.0;a''
28063;29.0;f'''
28064;27.0;dis'''
28065;23.0;b''
28066;31.0;g'''
28067;11.0;b'
28068;16.0;e''
28069;32.0;gis'''
28070;4.0;e'
28071;15.0;dis''
28072;31.0;g'''
28073;22.0;as''
28074;16.0;e''
28075;33.0;a'''
28076;34.0;as'''
28077;24.0;c'''
28078;0.0;c'
28079;31.0;g'''
28080;32.0;gis'''
28081;10.0;as'
28082;12.0;c''
28083;27.0;dis'''
28084;26.0;d'''
28085;28.0;e'''
28086;26.0;d'''
28087;3.0;dis'
28088;3.0;dis'
28089;19.0;g''
28090;7.0;g'
28091;22.0;as''
28092;14.0;d''
28093;17.0;f''
28094;15.0;dis''
28095;11.0;b'
28096;17.0;f''
28097;19.0;g''
28098;18.0;fis''
28099;10.0;as'
28100;29.0;f'''
28101;24.0;c'''
28102;11.0;b'
28103;28.0;e'''
28104;29.0;f'''
28105;30.0;fis'''
28106;18.0;fis''
28107;28.0;e'''
28108;24.0;c'''
28109;26.0;d'''
28110;32.0;gis'''
28111;15.0;dis''
28112;22.0;as''
28113;31.0;g'''
28114;13.0;cis''
28115;14.0;d''
28116;20.0;gis''
28117;24.0;c'''
28118;15.0;dis''
28119;11.0;b'
28120;20.0;gis''
28121;22.0;as''
28122;24.0;c'''
28123;19.0;g''
28124;19.0;g''
28125;31.0;g'''
28126;14.0;d''
28127;32.0;gis'''
28128;24.0;c'''
28129;26.0;d'''
28130;20.0;gis''
28131;17.0;f''
28132;7.0;g'
28133;8.0;gis'
28134;0.0;c'
28135;29.0;f'''
28136;20.0;gis''
28137;7.0;g'
28138;12.0;c''
28139;2.0;d'
28140;9.0;a'
28141;20.0;gis''
28142;8.0;gis'
28143;32.0;gis'''
28144;16.0;e''
28145;34.0;as'''
28146;6.0;fis'
28147;19.0;g''
28148;2.0;d'
28149;6.0;fis'
28150;8.0;gis'
28151;3.0;dis'
28152;6.0;fis'
28153;20.0;gis''
28154;11.0;b'
28155;1.0;cis'
28156;25.0;cis'''
28157;7.0;g'
28158;21.0;a''
28159;18.0;fis''
28160;23.0;b''
28161;18.0;fis''
28162;0.0;c'
28163;24.0;c'''
28164;14.0;d''
28165;6.0;fis'
28166;9.0;a'
28167;15.0;dis''
28168;3.0;dis'
28169;23.0;b''
28170;24.0;c'''
28171;24.0;c'''
28172;8.0;gis'
28173;3.0;dis'
28174;12.0;c''
28175;7.0;g'
28176;4.0;e'
28177;20.0;gis''
28178;6.0;fis'
28179;18.0;fis''
28180;30.0;fis'''
28181;14.0;d''
28182;29.0;f'''
28183;6.0;fis'
28184;26.0;d'''
28185;24.0;c'''
28186;2.0;d'
28187;13.0;cis''
28188;28.0;e'''
28189;30.0;fis'''
28190;13.0;cis''
28191;17.0;f''
28192;22.0;as''
28193;29.0;f'''
28194;22.0;as''
28195;31.0;g'''
28196;24.0;c'''
28197;31.0;g'''
28198;25.0;cis'''
28199;28.0;e'''
28200;20.0;gis''
28201;9.0;a'
28202;14.0;d''
28203;24.0;c'''
28204;20.0;gis''
28205;1.0;cis'
28206;2.0;d'
28207;15.0;dis''
28208;16.0;e''
28209;20.0;gis''
28210;23.0;b''
28211;14.0;d''
28212;0.0;c'
28213;20.0;gis''
28214;4.0;e'
28215;19.0;g''
28216;29.0;f'''
28217;5.0;f'
28218;12.0;c''
28219;24.0;c'''
28220;25.0;cis'''
28221;19.0;g''
28222;17.0;f''
28223;4.0;e'
28224;8.0;gis'
28225;33.0;a'''
28226;21.0;a''
28227;31.0;g'''
28228;32.0;gis'''
28229;13.0;cis''
28230;9.0;a'
28231;2.0;d'
28232;0.0;c'
28233;16.0;e''
28234;19.0;g''
28235;21.0;a''
28236;14.0;d''
28237;14.0;d''
28238;17.0;f''
28239;2.0;d'
28240;22.0;as''
28241;0.0;c'
28242;34.0;as'''
28243;14.0;d''
28244;15.0;dis''
28245;4.0;e'
28246;2.0;d'
28247;26.0;d'''
28248;14.0;d''
28249;8.0;gis'
28250;31.0;g'''
28251;0.0;c'
28252;12.0;c''
28253;0.0;c'
28254;7.0;g'
28255;3.0;dis'
28256;13.0;cis''
28257;6.0;fis'
28258;9.0;a'
28259;29.0;f'''
28260;12.0;c''
28261;8.0;gis'
28262;7.0;g'
28263;3.0;dis'
28264;16.0;e''
28265;32.0;gis'''
28266;11.0;b'
28267;7.0;g'
28268;22.0;as''
28269;28.0;e'''
28270;28.0;e'''
28271;8.0;gis'
28272;14.0;d''
28273;24.0;c'''
28274;3.0;dis'
28275;1.0;cis'
28276;6.0;fis'
28277;10.0;as'
28278;16.0;e''
28279;6.0;fis'
28280;14.0;d''
28281;29.0;f'''
28282;26.0;d'''
28283;19.0;g''
28284;20.0;gis''
28285;6.0;fis'
28286;31.0;g'''
28287;9.0;a'
28288;23.0;b''
28289;31.0;g'''
28290;26.0;d'''
28291;15.0;dis''
28292;9.0;a'
28293;13.0;cis''
28294;19.0;g''
28295;21.0;a''
28296;25.0;cis'''
28297;29.0;f'''
28298;14.0;d''
28299;16.0;e''
28300;32.0;gis'''
28301;18.0;fis''
28302;22.0;as''
28303;18.0;fis''
28304;32.0;gis'''
28305;10.0;as'
28306;20.0;gis''
28307;14.0;d''
28308;3.0;dis'
28309;19.0;g''
28310;27.0;dis'''
28311;6.0;fis'
28312;21.0;a''
28313;15.0;dis''
28314;1.0;cis'
28315;8.0;gis'
28316;20.0;gis''
28317;21.0;a''
28318;3.0;dis'
28319;26.0;d'''
28320;20.0;gis''
28321;25.0;cis'''
28322;21.0;a''
28323;13.0;cis''
28324;3.0;dis'
28325;32.0;gis'''
28326;27.0;dis'''
28327;15.0;dis''
28328;19.0;g''
28329;33.0;a'''
28330;15.0;dis''
28331;31.0;g'''
28332;11.0;b'
28333;21.0;a''
28334;0.0;c'
28335;8.0;gis'
28336;11.0;b'
28337;30.0;fis'''
28338;19.0;g''
28339;10.0;as'
28340;17.0;f''
28341;4.0;e'
28342;24.0;c'''
28343;26.0;d'''
28344;27.0;dis'''
28345;32.0;gis'''
28346;0.0;c'
28347;14.0;d''
28348;3.0;dis'
28349;4.0;e'
28350;25.0;cis'''
28351;21.0;a''
28352;27.0;dis'''
28353;30.0;fis'''
28354;25.0;cis'''
28355;2.0;d'
28356;13.0;cis''
28357;28.0;e'''
28358;19.0;g''
28359;5.0;f'
28360;33.0;a'''
28361;14.0;d''
28362;8.0;gis'
28363;2.0;d'
28364;19.0;g''
28365;16.0;e''
28366;10.0;as'
28367;23.0;b''
28368;18.0;fis''
28369;8.0;gis'
28370;23.0;b''
28371;8.0;gis'
28372;7.0;g'
28373;21.0;a''
28374;11.0;b'
28375;29.0;f'''
28376;9.0;a'
28377;13.0;cis''
28378;24.0;c'''
28379;8.0;gis'
28380;25.0;cis'''
28381;25.0;cis'''
28382;18.0;fis''
28383;4.0;e'
28384;29.0;f'''
28385;8.0;gis'
28386;15.0;dis''
28387;31.0;g'''
28388;13.0;cis''
28389;34.0;as'''
28390;26.0;d'''
28391;13.0;cis''
28392;21.0;a''
28393;31.0;g'''
28394;2.0;d'
28395;7.0;g'
28396;9.0;a'
28397;31.0;g'''
28398;34.0;as'''
28399;19.0;g''
28400;27.0;dis'''
28401;21.0;a''
28402;24.0;c'''
28403;32.0;gis'''
28404;0.0;c'
28405;4.0;e'
28406;2.0;d'
28407;19.0;g''
28408;5.0;f'
28409;28.0;e'''
28410;2.0;d'
28411;28.0;e'''
28412;9.0;a'
28413;10.0;as'
28414;19.0;g''
28415;28.0;e'''
28416;31.0;g'''
28417;29.0;f'''
28418;17.0;f''
28419;8.0;gis'
28420;1.0;cis'
28421;3.0;dis'
28422;27.0;dis'''
28423;13.0;cis''
28424;25.0;cis'''
28425;12.0;c''
28426;8.0;gis'
28427;5.0;f'
28428;12.0;c''
28429;18.0;fis''
28430;13.0;cis''
28431;26.0;d'''
28432;21.0;a''
28433;19.0;g''
28434;3.0;dis'
28435;31.0;g'''
28436;7.0;g'
28437;34.0;as'''
28438;12.0;c''
28439;32.0;gis'''
28440;12.0;c''
28441;1.0;cis'
28442;33.0;a'''
28443;13.0;cis''
28444;12.0;c''
28445;1.0;cis'
28446;25.0;cis'''
28447;3.0;dis'
28448;4.0;e'
28449;14.0;d''
28450;28.0;e'''
28451;21.0;a''
28452;23.0;b''
28453;4.0;e'
28454;11.0;b'
28455;8.0;gis'
28456;26.0;d'''
28457;29.0;f'''
28458;26.0;d'''
28459;2.0;d'
28460;18.0;fis''
28461;30.0;fis'''
28462;6.0;fis'
28463;23.0;b''
28464;4.0;e'
28465;13.0;cis''
28466;1.0;cis'
28467;3.0;dis'
28468;2.0;d'
28469;20.0;gis''
28470;25.0;cis'''
28471;7.0;g'
28472;13.0;cis''
28473;28.0;e'''
28474;17.0;f''
28475;0.0;c'
28476;25.0;cis'''
28477;17.0;f''
28478;8.0;gis'
28479;2.0;d'
28480;32.0;gis'''
28481;2.0;d'
28482;32.0;gis'''
28483;6.0;fis'
28484;25.0;cis'''
28485;31.0;g'''
28486;5.0;f'
28487;25.0;cis'''
28488;16.0;e''
28489;20.0;gis''
28490;22.0;as''
28491;9.0;a'
28492;21.0;a''
28493;27.0;dis'''
28494;16.0;e''
28495;16.0;e''
28496;20.0;gis''
28497;28.0;e'''
28498;10.0;as'
28499;33.0;a'''
28500;26.0;d'''
28501;1.0;cis'
28502;33.0;a'''
28503;27.0;dis'''
28504;17.0;f''
28505;27.0;dis'''
28506;18.0;fis''
28507;15.0;dis''
28508;31.0;g'''
28509;8.0;gis'
28510;15.0;dis''
28511;25.0;cis'''
28512;19.0;g''
28513;2.0;d'
28514;22.0;as''
28515;13.0;cis''
28516;29.0;f'''
28517;24.0;c'''
28518;18.0;fis''
28519;33.0;a'''
28520;11.0;b'
28521;21.0;a''
28522;4.0;e'
28523;18.0;fis''
28524;0.0;c'
28525;13.0;cis''
28526;4.0;e'
28527;29.0;f'''
28528;9.0;a'
28529;29.0;f'''
28530;17.0;f''
28531;19.0;g''
28532;14.0;d''
28533;21.0;a''
28534;23.0;b''
28535;27.0;dis'''
28536;33.0;a'''
28537;34.0;as'''
28538;28.0;e'''
28539;24.0;c'''
28540;22.0;as''
28541;15.0;dis''
28542;30.0;fis'''
28543;8.0;gis'
28544;28.0;e'''
28545;22.0;as''
28546;15.0;dis''
28547;28.0;e'''
28548;33.0;a'''
28549;3.0;dis'
28550;34.0;as'''
28551;24.0;c'''
28552;5.0;f'
28553;2.0;d'
28554;16.0;e''
28555;16.0;e''
28556;24.0;c'''
28557;24.0;c'''
28558;10.0;as'
28559;34.0;as'''
28560;16.0;e''
28561;19.0;g''
28562;3.0;dis'
28563;27.0;dis'''
28564;27.0;dis'''
28565;29.0;f'''
28566;9.0;a'
28567;12.0;c''
28568;34.0;as'''
28569;14.0;d''
28570;12.0;c''
28571;7.0;g'
28572;1.0;cis'
28573;28.0;e'''
28574;34.0;as'''
28575;3.0;dis'
28576;13.0;cis''
28577;27.0;dis'''
28578;3.0;dis'
28579;5.0;f'
28580;8.0;gis'
28581;18.0;fis''
28582;18.0;fis''
28583;17.0;f''
28584;7.0;g'
28585;32.0;gis'''
28586;0.0;c'
28587;28.0;e'''
28588;9.0;a'
28589;18.0;fis''
28590;1.0;cis'
28591;10.0;as'
28592;33.0;a'''
28593;22.0;as''
28594;24.0;c'''
28595;33.0;a'''
28596;14.0;d''
28597;19.0;g''
28598;21.0;a''
28599;29.0;f'''
28600;4.0;e'
28601;30.0;fis'''
28602;6.0;fis'
28603;20.0;gis''
28604;4.0;e'
28605;20.0;gis''
28606;4.0;e'
28607;23.0;b''
28608;3.0;dis'
28609;6.0;fis'
28610;15.0;dis''
28611;27.0;dis'''
28612;20.0;gis''
28613;16.0;e''
28614;31.0;g'''
28615;25.0;cis'''
28616;2.0;d'
28617;22.0;as''
28618;10.0;as'
28619;3.0;dis'
28620;17.0;f''
28621;1.0;cis'
28622;20.0;gis''
28623;22.0;as''
28624;25.0;cis'''
28625;29.0;f'''
28626;30.0;fis'''
28627;33.0;a'''
28628;16.0;e''
28629;14.0;d''
28630;7.0;g'
28631;13.0;cis''
28632;21.0;a''
28633;19.0;g''
28634;27.0;dis'''
28635;19.0;g''
28636;23.0;b''
28637;18.0;fis''
28638;7.0;g'
28639;9.0;a'
28640;25.0;cis'''
28641;30.0;fis'''
28642;33.0;a'''
28643;18.0;fis''
28644;7.0;g'
28645;29.0;f'''
28646;14.0;d''
28647;22.0;as''
28648;22.0;as''
28649;11.0;b'
28650;22.0;as''
28651;27.0;dis'''
28652;8.0;gis'
28653;5.0;f'
28654;31.0;g'''
28655;29.0;f'''
28656;21.0;a''
28657;15.0;dis''
28658;17.0;f''
28659;25.0;cis'''
28660;18.0;fis''
28661;34.0;as'''
28662;2.0;d'
28663;7.0;g'
28664;23.0;b''
28665;34.0;as'''
28666;22.0;as''
28667;7.0;g'
28668;10.0;as'
28669;23.0;b''
28670;27.0;dis'''
28671;28.0;e'''
28672;29.0;f'''
28673;32.0;gis'''
28674;24.0;c'''
28675;0.0;c'
28676;14.0;d''
28677;8.0;gis'
28678;6.0;fis'
28679;12.0;c''
28680;1.0;cis'
28681;31.0;g'''
28682;26.0;d'''
28683;30.0;fis'''
28684;22.0;as''
28685;33.0;a'''
28686;18.0;fis''
28687;5.0;f'
28688;1.0;cis'
28689;21.0;a''
28690;33.0;a'''
28691;12.0;c''
28692;16.0;e''
28693;0.0;c'
28694;16.0;e''
28695;27.0;dis'''
28696;27.0;dis'''
28697;18.0;fis''
28698;6.0;fis'
28699;4.0;e'
28700;30.0;fis'''
28701;14.0;d''
28702;1.0;cis'
28703;27.0;dis'''
28704;26.0;d'''
28705;3.0;dis'
28706;32.0;gis'''
28707;33.0;a'''
28708;12.0;c''
28709;5.0;f'
28710;24.0;c'''
28711;0.0;c'
28712;12.0;c''
28713;7.0;g'
28714;8.0;gis'
28715;18.0;fis''
28716;13.0;cis''
28717;0.0;c'
28718;4.0;e'
28719;17.0;f''
28720;22.0;as''
28721;5.0;f'
28722;17.0;f''
28723;13.0;cis''
28724;3.0;dis'
28725;13.0;cis''
28726;15.0;dis''
28727;5.0;f'
28728;4.0;e'
28729;30.0;fis'''
28730;21.0;a''
28731;1.0;cis'
28732;33.0;a'''
28733;27.0;dis'''
28734;30.0;fis'''
28735;17.0;f''
28736;2.0;d'
28737;30.0;fis'''
28738;26.0;d'''
28739;15.0;dis''
28740;21.0;a''
28741;27.0;dis'''
28742;18.0;fis''
28743;23.0;b''
28744;0.0;c'
28745;32.0;gis'''
28746;4.0;e'
28747;22.0;as''
28748;10.0;as'
28749;9.0;a'
28750;16.0;e''
28751;8.0;gis'
28752;21.0;a''
28753;19.0;g''
28754;29.0;f'''
28755;29.0;f'''
28756;34.0;as'''
28757;5.0;f'
28758;20.0;gis''
28759;15.0;dis''
28760;29.0;f'''
28761;1.0;cis'
28762;21.0;a''
28763;0.0;c'
28764;3.0;dis'
28765;25.0;cis'''
28766;18.0;fis''
28767;17.0;f''
28768;2.0;d'
28769;11.0;b'
28770;0.0;c'
28771;24.0;c'''
28772;11.0;b'
28773;23.0;b''
28774;16.0;e''
28775;11.0;b'
28776;21.0;a''
28777;32.0;gis'''
28778;16.0;e''
28779;17.0;f''
28780;2.0;d'
28781;2.0;d'
28782;6.0;fis'
28783;1.0;cis'
28784;17.0;f''
28785;23.0;b''
28786;18.0;fis''
28787;9.0;a'
28788;25.0;cis'''
28789;27.0;dis'''
28790;17.0;f''
28791;21.0;a''
28792;16.0;e''
28793;1.0;cis'
28794;6.0;fis'
28795;18.0;fis''
28796;20.0;gis''
28797;2.0;d'
28798;11.0;b'
28799;28.0;e'''
28800;6.0;fis'
28801;28.0;e'''
28802;29.0;f'''
28803;14.0;d''
28804;23.0;b''
28805;26.0;d'''
28806;14.0;d''
28807;5.0;f'
28808;22.0;as''
28809;16.0;e''
28810;12.0;c''
28811;15.0;dis''
28812;32.0;gis'''
28813;34.0;as'''
28814;6.0;fis'
28815;26.0;d'''
28816;1.0;cis'
28817;34.0;as'''
28818;10.0;as'
28819;1.0;cis'
28820;26.0;d'''
28821;22.0;as''
28822;11.0;b'
28823;33.0;a'''
28824;33.0;a'''
28825;29.0;f'''
28826;31.0;g'''
28827;7.0;g'
28828;2.0;d'
28829;3.0;dis'
28830;27.0;dis'''
28831;7.0;g'
28832;12.0;c''
28833;28.0;e'''
28834;31.0;g'''
28835;27.0;dis'''
28836;25.0;cis'''
28837;6.0;fis'
28838;1.0;cis'
28839;27.0;dis'''
28840;28.0;e'''
28841;10.0;as'
28842;30.0;fis'''
28843;6.0;fis'
28844;23.0;b''
28845;18.0;fis''
28846;25.0;cis'''
28847;11.0;b'
28848;4.0;e'
28849;25.0;cis'''
28850;25.0;cis'''
28851;29.0;f'''
28852;9.0;a'
28853;14.0;d''
28854;8.0;gis'
28855;33.0;a'''
28856;5.0;f'
28857;33.0;a'''
28858;27.0;dis'''
28859;20.0;gis''
28860;4.0;e'
28861;19.0;g''
28862;21.0;a''
28863;16.0;e''
28864;10.0;as'
28865;31.0;g'''
28866;6.0;fis'
28867;22.0;as''
28868;30.0;fis'''
28869;18.0;fis''
28870;28.0;e'''
28871;0.0;c'
28872;23.0;b''
28873;3.0;dis'
28874;28.0;e'''
28875;31.0;g'''
28876;10.0;as'
28877;29.0;f'''
28878;3.0;dis'
28879;33.0;a'''
28880;28.0;e'''
28881;15.0;dis''
28882;6.0;fis'
28883;10.0;as'
28884;28.0;e'''
28885;13.0;cis''
28886;5.0;f'
28887;14.0;d''
28888;25.0;cis'''
28889;21.0;a''
28890;9.0;a'
28891;6.0;fis'
28892;31.0;g'''
28893;19.0;g''
28894;6.0;fis'
28895;29.0;f'''
28896;7.0;g'
28897;16.0;e''
28898;33.0;a'''
28899;5.0;f'
28900;13.0;cis''
28901;16.0;e''
28902;24.0;c'''
28903;30.0;fis'''
28904;11.0;b'
28905;30.0;fis'''
28906;14.0;d''
28907;21.0;a''
28908;12.0;c''
28909;6.0;fis'
28910;21.0;a''
28911;24.0;c'''
28912;13.0;cis''
28913;29.0;f'''
28914;18.0;fis''
28915;21.0;a''
28916;29.0;f'''
28917;26.0;d'''
28918;27.0;dis'''
28919;26.0;d'''
28920;23.0;b''
28921;8.0;gis'
28922;20.0;gis''
28923;4.0;e'
28924;9.0;a'
28925;24.0;c'''
28926;9.0;a'
28927;34.0;as'''
28928;14.0;d''
28929;22.0;as''
28930;25.0;cis'''
28931;1.0;cis'
28932;18.0;fis''
28933;5.0;f'
28934;19.0;g''
28935;0.0;c'
28936;2.0;d'
28937;27.0;dis'''
28938;29.0;f'''
28939;23.0;b''
28940;15.0;dis''
28941;21.0;a''
28942;24.0;c'''
28943;33.0;a'''
28944;21.0;a''
28945;31.0;g'''
28946;4.0;e'
28947;2.0;d'
28948;7.0;g'
28949;0.0;c'
28950;34.0;as'''
28951;1.0;cis'
28952;0.0;c'
28953;10.0;as'
28954;25.0;cis'''
28955;0.0;c'
28956;31.0;g'''
28957;21.0;a''
28958;11.0;b'
28959;8.0;gis'
28960;29.0;f'''
28961;18.0;fis''
28962;17.0;f''
28963;31.0;g'''
28964;11.0;b'
28965;24.0;c'''
28966;11.0;b'
28967;26.0;d'''
28968;22.0;as''
28969;13.0;cis''
28970;32.0;gis'''
28971;24.0;c'''
28972;6.0;fis'
28973;27.0;dis'''
28974;20.0;gis''
28975;4.0;e'
28976;9.0;a'
28977;19.0;g''
28978;30.0;fis'''
28979;26.0;d'''
28980;17.0;f''
28981;33.0;a'''
28982;23.0;b''
28983;5.0;f'
28984;26.0;d'''
28985;33.0;a'''
28986;6.0;fis'
28987;0.0;c'
28988;14.0;d''
28989;28.0;e'''
28990;11.0;b'
28991;26.0;d'''
28992;22.0;as''
28993;24.0;c'''
28994;33.0;a'''
28995;33.0;a'''
28996;34.0;as'''
28997;21.0;a''
28998;9.0;a'
28999;4.0;e'
29000;12.0;c''
29001;1.0;cis'
29002;18.0;fis''
29003;12.0;c''
29004;7.0;g'
29005;29.0;f'''
29006;23.0;b''
29007;7.0;g'
29008;18.0;fis''
29009;18.0;fis''
29010;32.0;gis'''
29011;15.0;dis''
29012;5.0;f'
29013;10.0;as'
29014;0.0;c'
29015;31.0;g'''
29016;9.0;a'
29017;9.0;a'
29018;30.0;fis'''
29019;19.0;g''
29020;25.0;cis'''
29021;4.0;e'
29022;2.0;d'
29023;8.0;gis'
29024;6.0;fis'
